grower_id,segment_id
GRW_02997,SEG_0009
GRW_02998,SEG_0042
GRW_02999,SEG_0003
GRW_03000,SEG_0022
GRW_03001,SEG_0033
GRW_03002,SEG_0012
GRW_03003,SEG_0049
GRW_03004,SEG_0004
GRW_03005,SEG_0003
GRW_03006,SEG_0037
GRW_03007,SEG_0012
GRW_03008,SEG_0009
GRW_03009,SEG_0012
GRW_03010,SEG_0048
GRW_03011,SEG_0048
GRW_03012,SEG_0032
GRW_03013,SEG_0012
GRW_03014,SEG_0009
GRW_03015,SEG_0010
GRW_03016,SEG_0043
GRW_03017,SEG_0011
GRW_03018,SEG_0027
GRW_03019,SEG_0009
GRW_03020,SEG_0012
GRW_03021,SEG_0002
GRW_03022,SEG_0012
GRW_03023,SEG_0009
GRW_03024,SEG_0006
GRW_03025,SEG_0013
GRW_03026,SEG_0003
GRW_03027,SEG_0004
GRW_03028,SEG_0041
GRW_03029,SEG_0027
GRW_03030,SEG_0009
GRW_03031,SEG_0024
GRW_03032,SEG_0035
GRW_03033,SEG_0004
GRW_03034,SEG_0041
GRW_03035,SEG_0006
GRW_03036,SEG_0049
GRW_03037,SEG_0007
GRW_03038,SEG_0009
GRW_03039,SEG_0001
GRW_03040,SEG_0006
GRW_03041,SEG_0027
GRW_03042,SEG_0012
GRW_03043,SEG_0012
GRW_03044,SEG_0009
GRW_03045,SEG_0045
GRW_03046,SEG_0009
GRW_03047,SEG_0040
GRW_03048,SEG_0035
GRW_03049,SEG_0009
GRW_03050,SEG_0016
GRW_03051,SEG_0000
GRW_03052,SEG_0005
GRW_03053,SEG_0033
GRW_03054,SEG_0004
GRW_03055,SEG_0050
GRW_03056,SEG_0009
GRW_03057,SEG_0038
GRW_03058,SEG_0024
GRW_03059,SEG_0022
GRW_03060,SEG_0009
GRW_03061,SEG_0012
GRW_03062,SEG_0030
GRW_03063,SEG_0001
GRW_03064,SEG_0045
GRW_03065,SEG_0005
GRW_03066,SEG_0048
GRW_03067,SEG_0012
GRW_03068,SEG_0032
GRW_03069,SEG_0008
GRW_03070,SEG_0012
GRW_03071,SEG_0046
GRW_03072,SEG_0002
GRW_03073,SEG_0006
GRW_03074,SEG_0004
GRW_03075,SEG_0012
GRW_03076,SEG_0048
GRW_03077,SEG_0014
GRW_03078,SEG_0002
GRW_03079,SEG_0033
GRW_03080,SEG_0012
GRW_03081,SEG_0030
GRW_03082,SEG_0000
GRW_03083,SEG_0037
GRW_03084,SEG_0012
GRW_03085,SEG_0012
GRW_03086,SEG_0012
GRW_03087,SEG_0019
GRW_03088,SEG_0012
GRW_03089,SEG_0001
GRW_03090,SEG_0041
GRW_03091,SEG_0045
GRW_03092,SEG_0012
GRW_03093,SEG_0009
GRW_03094,SEG_0007
GRW_03095,SEG_0051
GRW_03096,SEG_0003
GRW_03097,SEG_0038
GRW_03098,SEG_0001
GRW_03099,SEG_0001
GRW_03100,SEG_0045
GRW_03101,SEG_0037
GRW_03102,SEG_0037
GRW_03103,SEG_0019
GRW_03104,SEG_0009
GRW_03105,SEG_0012
GRW_03106,SEG_0003
GRW_03107,SEG_0000
GRW_03108,SEG_0003
GRW_03109,SEG_0001
GRW_03110,SEG_0035
GRW_03111,SEG_0012
GRW_03112,SEG_0041
GRW_03113,SEG_0002
GRW_03114,SEG_0009
GRW_03115,SEG_0001
GRW_03116,SEG_0012
GRW_03117,SEG_0011
GRW_03118,SEG_0012
GRW_03119,SEG_0036
GRW_03120,SEG_0012
GRW_03121,SEG_0003
GRW_03122,SEG_0012
GRW_03123,SEG_0014
GRW_03124,SEG_0009
GRW_03125,SEG_0003
GRW_03126,SEG_0020
GRW_03127,SEG_0012
GRW_03128,SEG_0003
GRW_03129,SEG_0026
GRW_03130,SEG_0024
GRW_03131,SEG_0007
GRW_03132,SEG_0012
GRW_03133,SEG_0012
GRW_03134,SEG_0043
GRW_03135,SEG_0024
GRW_03136,SEG_0050
GRW_03137,SEG_0018
GRW_03138,SEG_0023
GRW_03139,SEG_0007
GRW_03140,SEG_0033
GRW_03141,SEG_0030
GRW_03142,SEG_0035
GRW_03143,SEG_0029
GRW_03144,SEG_0000
GRW_03145,SEG_0001
GRW_03146,SEG_0011
GRW_03147,SEG_0047
GRW_03148,SEG_0030
GRW_03149,SEG_0014
GRW_03150,SEG_0042
GRW_03151,SEG_0000
GRW_03152,SEG_0043
GRW_03153,SEG_0009
GRW_03154,SEG_0030
GRW_03155,SEG_0001
GRW_03156,SEG_0023
GRW_03157,SEG_0019
GRW_03158,SEG_0049
GRW_03159,SEG_0001
GRW_03160,SEG_0050
GRW_03161,SEG_0013
GRW_03162,SEG_0031
GRW_03163,SEG_0012
GRW_03164,SEG_0035
GRW_03165,SEG_0017
GRW_03166,SEG_0006
GRW_03167,SEG_0025
GRW_03168,SEG_0040
GRW_03169,SEG_0031
GRW_03170,SEG_0006
GRW_03171,SEG_0009
GRW_03172,SEG_0029
GRW_03173,SEG_0031
GRW_03174,SEG_0035
GRW_03175,SEG_0012
GRW_03176,SEG_0025
GRW_03177,SEG_0048
GRW_03178,SEG_0018
GRW_03179,SEG_0009
GRW_03180,SEG_0009
GRW_03181,SEG_0009
GRW_03182,SEG_0012
GRW_03183,SEG_0012
GRW_03184,SEG_0012
GRW_03185,SEG_0007
GRW_03186,SEG_0036
GRW_03187,SEG_0012
GRW_03188,SEG_0007
GRW_03189,SEG_0051
GRW_03190,SEG_0045
GRW_03191,SEG_0012
GRW_03192,SEG_0051
GRW_03193,SEG_0032
GRW_03194,SEG_0001
GRW_03195,SEG_0048
GRW_03196,SEG_0011
GRW_03197,SEG_0031
GRW_03198,SEG_0035
GRW_03199,SEG_0010
GRW_03200,SEG_0009
GRW_03201,SEG_0023
GRW_03202,SEG_0012
GRW_03203,SEG_0012
GRW_03204,SEG_0046
GRW_03205,SEG_0028
GRW_03206,SEG_0009
GRW_03207,SEG_0009
GRW_03208,SEG_0043
GRW_03209,SEG_0002
GRW_03210,SEG_0012
GRW_03211,SEG_0000
GRW_03212,SEG_0036
GRW_03213,SEG_0051
GRW_03214,SEG_0020
GRW_03215,SEG_0002
GRW_03216,SEG_0035
GRW_03217,SEG_0043
GRW_03218,SEG_0004
GRW_03219,SEG_0032
GRW_03220,SEG_0000
GRW_03221,SEG_0012
GRW_03222,SEG_0047
GRW_03223,SEG_0003
GRW_03224,SEG_0011
GRW_03225,SEG_0009
GRW_03226,SEG_0006
GRW_03227,SEG_0014
GRW_03228,SEG_0012
GRW_03229,SEG_0011
GRW_03230,SEG_0002
GRW_03231,SEG_0012
GRW_03232,SEG_0047
GRW_03233,SEG_0050
GRW_03234,SEG_0012
GRW_03235,SEG_0042
GRW_03236,SEG_0012
GRW_03237,SEG_0047
GRW_03238,SEG_0012
GRW_03239,SEG_0002
GRW_03240,SEG_0023
GRW_03241,SEG_0015
GRW_03242,SEG_0030
GRW_03243,SEG_0012
GRW_03244,SEG_0013
GRW_03245,SEG_0013
GRW_03246,SEG_0012
GRW_03247,SEG_0018
GRW_03248,SEG_0024
GRW_03249,SEG_0008
GRW_03250,SEG_0009
GRW_03251,SEG_0038
GRW_03252,SEG_0001
GRW_03253,SEG_0001
GRW_03254,SEG_0047
GRW_03255,SEG_0006
GRW_03256,SEG_0009
GRW_03257,SEG_0003
GRW_03258,SEG_0037
GRW_03259,SEG_0027
GRW_03260,SEG_0012
GRW_03261,SEG_0043
GRW_03262,SEG_0051
GRW_03263,SEG_0041
GRW_03264,SEG_0020
GRW_03265,SEG_0012
GRW_03266,SEG_0000
GRW_03267,SEG_0048
GRW_03268,SEG_0042
GRW_03269,SEG_0037
GRW_03270,SEG_0023
GRW_03271,SEG_0002
GRW_03272,SEG_0003
GRW_03273,SEG_0030
GRW_03274,SEG_0010
GRW_03275,SEG_0004
GRW_03276,SEG_0042
GRW_03277,SEG_0012
GRW_03278,SEG_0039
GRW_03279,SEG_0003
GRW_03280,SEG_0006
GRW_03281,SEG_0017
GRW_03282,SEG_0026
GRW_03283,SEG_0026
GRW_03284,SEG_0009
GRW_03285,SEG_0051
GRW_03286,SEG_0015
GRW_03287,SEG_0045
GRW_03288,SEG_0012
GRW_03289,SEG_0009
GRW_03290,SEG_0012
GRW_03291,SEG_0009
GRW_03292,SEG_0014
GRW_03293,SEG_0029
GRW_03294,SEG_0012
GRW_03295,SEG_0003
GRW_03296,SEG_0025
GRW_03297,SEG_0012
GRW_03298,SEG_0009
GRW_03299,SEG_0012
GRW_03300,SEG_0014
GRW_03301,SEG_0045
GRW_03302,SEG_0012
GRW_03303,SEG_0013
GRW_03304,SEG_0015
GRW_03305,SEG_0030
GRW_03306,SEG_0035
GRW_03307,SEG_0002
GRW_03308,SEG_0051
GRW_03309,SEG_0027
GRW_03310,SEG_0012
GRW_03311,SEG_0028
GRW_03312,SEG_0047
GRW_03313,SEG_0047
GRW_03314,SEG_0045
GRW_03315,SEG_0015
GRW_03316,SEG_0031
GRW_03317,SEG_0050
GRW_03318,SEG_0012
GRW_03319,SEG_0014
GRW_03320,SEG_0047
GRW_03321,SEG_0012
GRW_03322,SEG_0003
GRW_03323,SEG_0051
GRW_03324,SEG_0002
GRW_03325,SEG_0029
GRW_03326,SEG_0002
GRW_03327,SEG_0043
GRW_03328,SEG_0009
GRW_03329,SEG_0002
GRW_03330,SEG_0029
GRW_03331,SEG_0042
GRW_03332,SEG_0020
GRW_03333,SEG_0051
GRW_03334,SEG_0012
GRW_03335,SEG_0003
GRW_03336,SEG_0012
GRW_03337,SEG_0026
GRW_03338,SEG_0003
GRW_03339,SEG_0012
GRW_03340,SEG_0010
GRW_03341,SEG_0024
GRW_03342,SEG_0003
GRW_03343,SEG_0009
GRW_03344,SEG_0015
GRW_03345,SEG_0012
GRW_03346,SEG_0000
GRW_03347,SEG_0006
GRW_03348,SEG_0004
GRW_03349,SEG_0024
GRW_03350,SEG_0015
GRW_03351,SEG_0001
GRW_03352,SEG_0029
GRW_03353,SEG_0012
GRW_03354,SEG_0019
GRW_03355,SEG_0000
GRW_03356,SEG_0035
GRW_03357,SEG_0045
GRW_03358,SEG_0050
GRW_03359,SEG_0049
GRW_03360,SEG_0009
GRW_03361,SEG_0043
GRW_03362,SEG_0037
GRW_03363,SEG_0012
GRW_03364,SEG_0002
GRW_03365,SEG_0050
GRW_03366,SEG_0034
GRW_03367,SEG_0012
GRW_03368,SEG_0050
GRW_03369,SEG_0012
GRW_03370,SEG_0041
GRW_03371,SEG_0015
GRW_03372,SEG_0002
GRW_03373,SEG_0012
GRW_03374,SEG_0046
GRW_03375,SEG_0012
GRW_03376,SEG_0036
GRW_03377,SEG_0012
GRW_03378,SEG_0009
GRW_03379,SEG_0012
GRW_03380,SEG_0012
GRW_03381,SEG_0005
GRW_03382,SEG_0012
GRW_03383,SEG_0012
GRW_03384,SEG_0001
GRW_03385,SEG_0043
GRW_03386,SEG_0012
GRW_03387,SEG_0047
GRW_03388,SEG_0012
GRW_03389,SEG_0034
GRW_03390,SEG_0009
GRW_03391,SEG_0002
GRW_03392,SEG_0028
GRW_03393,SEG_0022
GRW_03394,SEG_0038
GRW_03395,SEG_0019
GRW_03396,SEG_0003
GRW_03397,SEG_0012
GRW_03398,SEG_0018
GRW_03399,SEG_0039
GRW_03400,SEG_0012
GRW_03401,SEG_0002
GRW_03402,SEG_0043
GRW_03403,SEG_0002
GRW_03404,SEG_0009
GRW_03405,SEG_0028
GRW_03406,SEG_0026
GRW_03407,SEG_0043
GRW_03408,SEG_0001
GRW_03409,SEG_0041
GRW_03410,SEG_0000
GRW_03411,SEG_0015
GRW_03412,SEG_0032
GRW_03413,SEG_0024
GRW_03414,SEG_0015
GRW_03415,SEG_0009
GRW_03416,SEG_0035
GRW_03417,SEG_0012
GRW_03418,SEG_0051
GRW_03419,SEG_0049
GRW_03420,SEG_0004
GRW_03421,SEG_0043
GRW_03422,SEG_0009
GRW_03423,SEG_0026
GRW_03424,SEG_0002
GRW_03425,SEG_0016
GRW_03426,SEG_0005
GRW_03427,SEG_0050
GRW_03428,SEG_0049
GRW_03429,SEG_0012
GRW_03430,SEG_0015
GRW_03431,SEG_0037
GRW_03432,SEG_0012
GRW_03433,SEG_0026
GRW_03434,SEG_0044
GRW_03435,SEG_0043
GRW_03436,SEG_0000
GRW_03437,SEG_0032
GRW_03438,SEG_0043
GRW_03439,SEG_0049
GRW_03440,SEG_0014
GRW_03441,SEG_0043
GRW_03442,SEG_0015
GRW_03443,SEG_0014
GRW_03444,SEG_0048
GRW_03445,SEG_0029
GRW_03446,SEG_0006
GRW_03447,SEG_0003
GRW_03448,SEG_0012
GRW_03449,SEG_0050
GRW_03450,SEG_0000
GRW_03451,SEG_0049
GRW_03452,SEG_0045
GRW_03453,SEG_0045
GRW_03454,SEG_0009
GRW_03455,SEG_0048
GRW_03456,SEG_0015
GRW_03457,SEG_0026
GRW_03458,SEG_0014
GRW_03459,SEG_0006
GRW_03460,SEG_0050
GRW_03461,SEG_0000
GRW_03462,SEG_0046
GRW_03463,SEG_0047
GRW_03464,SEG_0009
GRW_03465,SEG_0012
GRW_03466,SEG_0047
GRW_03467,SEG_0039
GRW_03468,SEG_0030
GRW_03469,SEG_0002
GRW_03470,SEG_0002
GRW_03471,SEG_0031
GRW_03472,SEG_0020
GRW_03473,SEG_0012
GRW_03474,SEG_0041
GRW_03475,SEG_0012
GRW_03476,SEG_0028
GRW_03477,SEG_0037
GRW_03478,SEG_0001
GRW_03479,SEG_0003
GRW_03480,SEG_0001
GRW_03481,SEG_0005
GRW_03482,SEG_0012
GRW_03483,SEG_0035
GRW_03484,SEG_0012
GRW_03485,SEG_0012
GRW_03486,SEG_0026
GRW_03487,SEG_0027
GRW_03488,SEG_0047
GRW_03489,SEG_0009
GRW_03490,SEG_0021
GRW_03491,SEG_0009
GRW_03492,SEG_0000
GRW_03493,SEG_0015
GRW_03494,SEG_0046
GRW_03495,SEG_0038
GRW_03496,SEG_0015
GRW_03497,SEG_0051
GRW_03498,SEG_0014
GRW_03499,SEG_0019
GRW_03500,SEG_0027
GRW_03501,SEG_0048
GRW_03502,SEG_0003
GRW_03503,SEG_0009
GRW_03504,SEG_0015
GRW_03505,SEG_0049
GRW_03506,SEG_0007
GRW_03507,SEG_0002
GRW_03508,SEG_0023
GRW_03509,SEG_0010
GRW_03510,SEG_0006
GRW_03511,SEG_0010
GRW_03512,SEG_0009
GRW_03513,SEG_0001
GRW_03514,SEG_0015
GRW_03515,SEG_0000
GRW_03516,SEG_0002
GRW_03517,SEG_0012
GRW_03518,SEG_0009
GRW_03519,SEG_0043
GRW_03520,SEG_0038
GRW_03521,SEG_0044
GRW_03522,SEG_0003
GRW_03523,SEG_0038
GRW_03524,SEG_0015
GRW_03525,SEG_0047
GRW_03526,SEG_0009
GRW_03527,SEG_0013
GRW_03528,SEG_0002
GRW_03529,SEG_0024
GRW_03530,SEG_0009
GRW_03531,SEG_0049
GRW_03532,SEG_0003
GRW_03533,SEG_0048
GRW_03534,SEG_0012
GRW_03535,SEG_0037
GRW_03536,SEG_0002
GRW_03537,SEG_0035
GRW_03538,SEG_0002
GRW_03539,SEG_0038
GRW_03540,SEG_0037
GRW_03541,SEG_0044
GRW_03542,SEG_0039
GRW_03543,SEG_0013
GRW_03544,SEG_0047
GRW_03545,SEG_0009
GRW_03546,SEG_0045
GRW_03547,SEG_0039
GRW_03548,SEG_0008
GRW_03549,SEG_0043
GRW_03550,SEG_0045
GRW_03551,SEG_0035
GRW_03552,SEG_0018
GRW_03553,SEG_0050
GRW_03554,SEG_0012
GRW_03555,SEG_0011
GRW_03556,SEG_0047
GRW_03557,SEG_0050
GRW_03558,SEG_0012
GRW_03559,SEG_0044
GRW_03560,SEG_0045
GRW_03561,SEG_0011
GRW_03562,SEG_0018
GRW_03563,SEG_0012
GRW_03564,SEG_0012
GRW_03565,SEG_0000
GRW_03566,SEG_0030
GRW_03567,SEG_0009
GRW_03568,SEG_0045
GRW_03569,SEG_0028
GRW_03570,SEG_0012
GRW_03571,SEG_0020
GRW_03572,SEG_0007
GRW_03573,SEG_0007
GRW_03574,SEG_0045
GRW_03575,SEG_0028
GRW_03576,SEG_0022
GRW_03577,SEG_0050
GRW_03578,SEG_0029
GRW_03579,SEG_0046
GRW_03580,SEG_0022
GRW_03581,SEG_0000
GRW_03582,SEG_0038
GRW_03583,SEG_0007
GRW_03584,SEG_0003
GRW_03585,SEG_0002
GRW_03586,SEG_0045
GRW_03587,SEG_0012
GRW_03588,SEG_0001
GRW_03589,SEG_0028
GRW_03590,SEG_0009
GRW_03591,SEG_0034
GRW_03592,SEG_0035
GRW_03593,SEG_0001
GRW_03594,SEG_0035
GRW_03595,SEG_0009
GRW_03596,SEG_0012
GRW_03597,SEG_0014
GRW_03598,SEG_0047
GRW_03599,SEG_0009
GRW_03600,SEG_0012
GRW_03601,SEG_0026
GRW_03602,SEG_0006
GRW_03603,SEG_0047
GRW_03604,SEG_0001
GRW_03605,SEG_0003
GRW_03606,SEG_0015
GRW_03607,SEG_0000
GRW_03608,SEG_0010
GRW_03609,SEG_0015
GRW_03610,SEG_0002
GRW_03611,SEG_0039
GRW_03612,SEG_0014
GRW_03613,SEG_0012
GRW_03614,SEG_0043
GRW_03615,SEG_0048
GRW_03616,SEG_0032
GRW_03617,SEG_0040
GRW_03618,SEG_0002
GRW_03619,SEG_0044
GRW_03620,SEG_0048
GRW_03621,SEG_0026
GRW_03622,SEG_0006
GRW_03623,SEG_0002
GRW_03624,SEG_0041
GRW_03625,SEG_0028
GRW_03626,SEG_0045
GRW_03627,SEG_0044
GRW_03628,SEG_0026
GRW_03629,SEG_0006
GRW_03630,SEG_0032
GRW_03631,SEG_0024
GRW_03632,SEG_0049
GRW_03633,SEG_0029
GRW_03634,SEG_0036
GRW_03635,SEG_0040
GRW_03636,SEG_0022
GRW_03637,SEG_0015
GRW_03638,SEG_0002
GRW_03639,SEG_0045
GRW_03640,SEG_0033
GRW_03641,SEG_0048
GRW_03642,SEG_0043
GRW_03643,SEG_0000
GRW_03644,SEG_0014
GRW_03645,SEG_0033
GRW_03646,SEG_0051
GRW_03647,SEG_0027
GRW_03648,SEG_0012
GRW_03649,SEG_0045
GRW_03650,SEG_0035
GRW_03651,SEG_0012
GRW_03652,SEG_0011
GRW_03653,SEG_0011
GRW_03654,SEG_0049
GRW_03655,SEG_0012
GRW_03656,SEG_0001
GRW_03657,SEG_0012
GRW_03658,SEG_0010
GRW_03659,SEG_0009
GRW_03660,SEG_0013
GRW_03661,SEG_0024
GRW_03662,SEG_0028
GRW_03663,SEG_0012
GRW_03664,SEG_0043
GRW_03665,SEG_0000
GRW_03666,SEG_0036
GRW_03667,SEG_0012
GRW_03668,SEG_0002
GRW_03669,SEG_0046
GRW_03670,SEG_0001
GRW_03671,SEG_0009
GRW_03672,SEG_0009
GRW_03673,SEG_0041
GRW_03674,SEG_0045
GRW_03675,SEG_0012
GRW_03676,SEG_0001
GRW_03677,SEG_0009
GRW_03678,SEG_0001
GRW_03679,SEG_0005
GRW_03680,SEG_0039
GRW_03681,SEG_0003
GRW_03682,SEG_0009
GRW_03683,SEG_0012
GRW_03684,SEG_0020
GRW_03685,SEG_0035
GRW_03686,SEG_0003
GRW_03687,SEG_0026
GRW_03688,SEG_0036
GRW_03689,SEG_0027
GRW_03690,SEG_0002
GRW_03691,SEG_0048
GRW_03692,SEG_0009
GRW_03693,SEG_0001
GRW_03694,SEG_0047
GRW_03695,SEG_0002
GRW_03696,SEG_0012
GRW_03697,SEG_0010
GRW_03698,SEG_0012
GRW_03699,SEG_0012
GRW_03700,SEG_0012
GRW_03701,SEG_0009
GRW_03702,SEG_0009
GRW_03703,SEG_0018
GRW_03704,SEG_0045
GRW_03705,SEG_0033
GRW_03706,SEG_0012
GRW_03707,SEG_0012
GRW_03708,SEG_0000
GRW_03709,SEG_0010
GRW_03710,SEG_0012
GRW_03711,SEG_0051
GRW_03712,SEG_0042
GRW_03713,SEG_0024
GRW_03714,SEG_0006
GRW_03715,SEG_0021
GRW_03716,SEG_0007
GRW_03717,SEG_0012
GRW_03718,SEG_0012
GRW_03719,SEG_0018
GRW_03720,SEG_0012
GRW_03721,SEG_0029
GRW_03722,SEG_0022
GRW_03723,SEG_0008
GRW_03724,SEG_0030
GRW_03725,SEG_0000
GRW_03726,SEG_0025
GRW_03727,SEG_0043
GRW_03728,SEG_0009
GRW_03729,SEG_0011
GRW_03730,SEG_0020
GRW_03731,SEG_0012
GRW_03732,SEG_0001
GRW_03733,SEG_0025
GRW_03734,SEG_0012
GRW_03735,SEG_0009
GRW_03736,SEG_0030
GRW_03737,SEG_0012
GRW_03738,SEG_0024
GRW_03739,SEG_0035
GRW_03740,SEG_0012
GRW_03741,SEG_0050
GRW_03742,SEG_0001
GRW_03743,SEG_0033
GRW_03744,SEG_0050
GRW_03745,SEG_0001
GRW_03746,SEG_0011
GRW_03747,SEG_0009
GRW_03748,SEG_0012
GRW_03749,SEG_0046
GRW_03750,SEG_0003
GRW_03751,SEG_0014
GRW_03752,SEG_0040
GRW_03753,SEG_0026
GRW_03754,SEG_0009
GRW_03755,SEG_0002
GRW_03756,SEG_0019
GRW_03757,SEG_0015
GRW_03758,SEG_0015
GRW_03759,SEG_0009
GRW_03760,SEG_0029
GRW_03761,SEG_0048
GRW_03762,SEG_0009
GRW_03763,SEG_0012
GRW_03764,SEG_0001
GRW_03765,SEG_0009
GRW_03766,SEG_0034
GRW_03767,SEG_0003
GRW_03768,SEG_0012
GRW_03769,SEG_0013
GRW_03770,SEG_0012
GRW_03771,SEG_0015
GRW_03772,SEG_0030
GRW_03773,SEG_0023
GRW_03774,SEG_0012
GRW_03775,SEG_0012
GRW_03776,SEG_0024
GRW_03777,SEG_0001
GRW_03778,SEG_0048
GRW_03779,SEG_0012
GRW_03780,SEG_0016
GRW_03781,SEG_0025
GRW_03782,SEG_0015
GRW_03783,SEG_0009
GRW_03784,SEG_0037
GRW_03785,SEG_0012
GRW_03786,SEG_0012
GRW_03787,SEG_0001
GRW_03788,SEG_0012
GRW_03789,SEG_0012
GRW_03790,SEG_0000
GRW_03791,SEG_0012
GRW_03792,SEG_0043
GRW_03793,SEG_0009
GRW_03794,SEG_0016
GRW_03795,SEG_0047
GRW_03796,SEG_0012
GRW_03797,SEG_0002
GRW_03798,SEG_0012
GRW_03799,SEG_0048
GRW_03800,SEG_0019
GRW_03801,SEG_0032
GRW_03802,SEG_0011
GRW_03803,SEG_0022
GRW_03804,SEG_0029
GRW_03805,SEG_0012
GRW_03806,SEG_0022
GRW_03807,SEG_0045
GRW_03808,SEG_0047
GRW_03809,SEG_0038
GRW_03810,SEG_0048
GRW_03811,SEG_0035
GRW_03812,SEG_0012
GRW_03813,SEG_0043
GRW_03814,SEG_0022
GRW_03815,SEG_0047
GRW_03816,SEG_0005
GRW_03817,SEG_0012
GRW_03818,SEG_0003
GRW_03819,SEG_0032
GRW_03820,SEG_0034
GRW_03821,SEG_0030
GRW_03822,SEG_0029
GRW_03823,SEG_0010
GRW_03824,SEG_0012
GRW_03825,SEG_0014
GRW_03826,SEG_0048
GRW_03827,SEG_0012
GRW_03828,SEG_0032
GRW_03829,SEG_0015
GRW_03830,SEG_0000
GRW_03831,SEG_0028
GRW_03832,SEG_0007
GRW_03833,SEG_0046
GRW_03834,SEG_0003
GRW_03835,SEG_0025
GRW_03836,SEG_0012
GRW_03837,SEG_0009
GRW_03838,SEG_0010
GRW_03839,SEG_0002
GRW_03840,SEG_0009
GRW_03841,SEG_0012
GRW_03842,SEG_0002
GRW_03843,SEG_0012
GRW_03844,SEG_0007
GRW_03845,SEG_0015
GRW_03846,SEG_0008
GRW_03847,SEG_0045
GRW_03848,SEG_0020
GRW_03849,SEG_0003
GRW_03850,SEG_0010
GRW_03851,SEG_0047
GRW_03852,SEG_0015
GRW_03853,SEG_0044
GRW_03854,SEG_0035
GRW_03855,SEG_0022
GRW_03856,SEG_0004
GRW_03857,SEG_0019
GRW_03858,SEG_0041
GRW_03859,SEG_0000
GRW_03860,SEG_0003
GRW_03861,SEG_0049
GRW_03862,SEG_0010
GRW_03863,SEG_0030
GRW_03864,SEG_0012
GRW_03865,SEG_0009
GRW_03866,SEG_0045
GRW_03867,SEG_0003
GRW_03868,SEG_0046
GRW_03869,SEG_0024
GRW_03870,SEG_0019
GRW_03871,SEG_0017
GRW_03872,SEG_0023
GRW_03873,SEG_0040
GRW_03874,SEG_0007
GRW_03875,SEG_0026
GRW_03876,SEG_0050
GRW_03877,SEG_0009
GRW_03878,SEG_0028
GRW_03879,SEG_0050
GRW_03880,SEG_0025
GRW_03881,SEG_0015
GRW_03882,SEG_0003
GRW_03883,SEG_0012
GRW_03884,SEG_0001
GRW_03885,SEG_0030
GRW_03886,SEG_0001
GRW_03887,SEG_0044
GRW_03888,SEG_0043
GRW_03889,SEG_0027
GRW_03890,SEG_0023
GRW_03891,SEG_0012
GRW_03892,SEG_0032
GRW_03893,SEG_0010
GRW_03894,SEG_0002
GRW_03895,SEG_0000
GRW_03896,SEG_0015
GRW_03897,SEG_0000
GRW_03898,SEG_0046
GRW_03899,SEG_0043
GRW_03900,SEG_0010
GRW_03901,SEG_0012
GRW_03902,SEG_0045
GRW_03903,SEG_0000
GRW_03904,SEG_0002
GRW_03905,SEG_0018
GRW_03906,SEG_0012
GRW_03907,SEG_0042
GRW_03908,SEG_0045
GRW_03909,SEG_0045
GRW_03910,SEG_0001
GRW_03911,SEG_0023
GRW_03912,SEG_0009
GRW_03913,SEG_0043
GRW_03914,SEG_0011
GRW_03915,SEG_0026
GRW_03916,SEG_0014
GRW_03917,SEG_0000
GRW_03918,SEG_0034
GRW_03919,SEG_0041
GRW_03920,SEG_0012
GRW_03921,SEG_0001
GRW_03922,SEG_0001
GRW_03923,SEG_0001
GRW_03924,SEG_0051
GRW_03925,SEG_0050
GRW_03926,SEG_0011
GRW_03927,SEG_0000
GRW_03928,SEG_0045
GRW_03929,SEG_0020
GRW_03930,SEG_0012
GRW_03931,SEG_0036
GRW_03932,SEG_0003
GRW_03933,SEG_0047
GRW_03934,SEG_0022
GRW_03935,SEG_0046
GRW_03936,SEG_0012
GRW_03937,SEG_0012
GRW_03938,SEG_0003
GRW_03939,SEG_0050
GRW_03940,SEG_0015
GRW_03941,SEG_0032
GRW_03942,SEG_0027
GRW_03943,SEG_0048
GRW_03944,SEG_0013
GRW_03945,SEG_0009
GRW_03946,SEG_0039
GRW_03947,SEG_0002
GRW_03948,SEG_0029
GRW_03949,SEG_0012
GRW_03950,SEG_0010
GRW_03951,SEG_0045
GRW_03952,SEG_0027
GRW_03953,SEG_0005
GRW_03954,SEG_0015
GRW_03955,SEG_0015
GRW_03956,SEG_0038
GRW_03957,SEG_0021
GRW_03958,SEG_0028
GRW_03959,SEG_0031
GRW_03960,SEG_0012
GRW_03961,SEG_0041
GRW_03962,SEG_0012
GRW_03963,SEG_0044
GRW_03964,SEG_0014
GRW_03965,SEG_0036
GRW_03966,SEG_0033
GRW_03967,SEG_0042
GRW_03968,SEG_0018
GRW_03969,SEG_0021
GRW_03970,SEG_0027
GRW_03971,SEG_0039
GRW_03972,SEG_0043
GRW_03973,SEG_0032
GRW_03974,SEG_0033
GRW_03975,SEG_0024
GRW_03976,SEG_0012
GRW_03977,SEG_0013
GRW_03978,SEG_0021
GRW_03979,SEG_0012
GRW_03980,SEG_0012
GRW_03981,SEG_0003
GRW_03982,SEG_0017
GRW_03983,SEG_0001
GRW_03984,SEG_0012
GRW_03985,SEG_0012
GRW_03986,SEG_0044
GRW_03987,SEG_0026
GRW_03988,SEG_0036
GRW_03989,SEG_0012
GRW_03990,SEG_0051
GRW_03991,SEG_0019
GRW_03992,SEG_0001
GRW_03993,SEG_0048
GRW_03994,SEG_0022
GRW_03995,SEG_0013
