tehsil,sku_name,month_year,qty,revenue,transaction_count
Rajkot_T072,Kavach 75 WP,2026-01,11,16129.73,3
Rajkot_T072,Kavach 75 WP,2026-03,57,74702.98,7
Rajkot_T072,Movondo,2025-10,10,7202.4,2
Rajkot_T072,Movondo,2025-11,25,36493.33,3
Rajkot_T072,Movondo,2025-12,8,8363.800000000001,2
Rajkot_T072,Movondo,2026-01,8,13024.11,3
Rajkot_T072,Movondo,2026-02,103,116681.63999999998,8
Rajkot_T072,Movondo,2026-03,4,3628.85,2
Rajkot_T072,Score 250 EC,2025-11,10,18050.88,2
Rajkot_T072,Score 250 EC,2025-12,13,19016.78,5
Rajkot_T072,Score 250 EC,2026-01,12,17521.91,5
Rajkot_T072,Score 250 EC,2026-02,8,7033.719999999999,2
Rajkot_T072,Score 250 EC,2026-03,8,6283.28,1
Rajkot_T073,Cruiser 350 FS,2025-10,6,6699.4400000000005,2
Rajkot_T073,Cruiser 350 FS,2025-11,1,892.61,1
Rajkot_T073,Cruiser 350 FS,2025-12,147,117657.18,3
Rajkot_T073,Cruiser 350 FS,2026-01,13,24816.329999999998,2
Rajkot_T073,Cruiser 350 FS,2026-02,10,6333.07,2
Rajkot_T073,Cruiser 350 FS,2026-03,4,5626.91,2
Rajkot_T073,Movondo,2025-10,3,4763.04,2
Rajkot_T073,Movondo,2025-11,14,15307.64,5
Rajkot_T073,Movondo,2025-12,39,54904.56,7
Rajkot_T073,Movondo,2026-01,59,78156.88,8
Rajkot_T073,Movondo,2026-02,6,8843.779999999999,2
Rajkot_T073,Movondo,2026-03,135,92644.88999999998,4
Rajkot_T073,Tilt 250 EC,2025-10,100,94906.32,4
Rajkot_T073,Tilt 250 EC,2025-11,12,23778.120000000003,2
Rajkot_T073,Tilt 250 EC,2025-12,5,4401.6900000000005,2
Rajkot_T073,Tilt 250 EC,2026-01,11,11697.09,3
Rajkot_T073,Tilt 250 EC,2026-02,6,6763.29,6
Rajkot_T073,Tilt 250 EC,2026-03,19,32134.52,4
Rajkot_T073,Topik 15 WP,2025-10,206,195889.08000000002,3
Rajkot_T073,Topik 15 WP,2025-11,128,98406.80000000002,8
Rajkot_T073,Topik 15 WP,2025-12,29,28511.739999999998,10
Rajkot_T073,Topik 15 WP,2026-01,32,49977.64,7
Rajkot_T073,Topik 15 WP,2026-02,119,173887.37999999998,11
Rajkot_T073,Topik 15 WP,2026-03,30,38997.229999999996,7
Rajkot_T073,Vertimec 1.8 EC,2025-11,12,14502.039999999999,3
Rajkot_T073,Vertimec 1.8 EC,2025-12,3,5229.26,2
Rajkot_T073,Vertimec 1.8 EC,2026-01,21,21744.68,2
Rajkot_T073,Vertimec 1.8 EC,2026-02,33,26881.22,3
Rajkot_T073,Vertimec 1.8 EC,2026-03,13,7675.120000000001,3
Rajkot_T073,Vibrance Integral,2025-10,34,67211.72,7
Rajkot_T073,Vibrance Integral,2025-11,20,19932.9,2
Rajkot_T073,Vibrance Integral,2025-12,52,73841.34000000001,12
Rajkot_T073,Vibrance Integral,2026-01,1,801.18,1
Rajkot_T073,Vibrance Integral,2026-02,11,8861.06,4
Rajkot_T073,Vibrance Integral,2026-03,3,4490.07,1
Rajkot_T074,Cruiser 350 FS,2025-10,26,32894.36,5
Rajkot_T074,Cruiser 350 FS,2025-11,133,215488.19999999998,4
Rajkot_T074,Cruiser 350 FS,2025-12,20,24898.27,4
Rajkot_T074,Cruiser 350 FS,2026-01,24,33438.4,3
Rajkot_T074,Cruiser 350 FS,2026-02,1,568.43,1
Rajkot_T074,Cruiser 350 FS,2026-03,65,56507.24999999999,6
Rajkot_T074,Vibrance Integral,2025-10,11,14921.240000000002,2
Rajkot_T074,Vibrance Integral,2025-11,26,37364.48,5
Rajkot_T074,Vibrance Integral,2025-12,11,16510.010000000002,3
Rajkot_T074,Vibrance Integral,2026-01,53,60921.880000000005,8
Rajkot_T074,Vibrance Integral,2026-02,13,16928.79,3
Rajkot_T074,Vibrance Integral,2026-03,25,35237.3,7
Rajkot_T075,Kavach 75 WP,2025-10,20,17657.8,1
Rajkot_T075,Kavach 75 WP,2025-11,12,21440.36,5
Rajkot_T075,Kavach 75 WP,2025-12,19,37929.25,4
Rajkot_T075,Kavach 75 WP,2026-01,114,69148.39,2
Rajkot_T075,Kavach 75 WP,2026-02,34,35087.770000000004,3
Rajkot_T075,Kavach 75 WP,2026-03,13,8836.47,3
Rajkot_T075,Score 250 EC,2025-10,18,26598.3,2
Rajkot_T075,Score 250 EC,2025-11,50,65848.02,10
Rajkot_T075,Score 250 EC,2025-12,26,40936.75,5
Rajkot_T075,Score 250 EC,2026-01,21,27649.099999999995,8
Rajkot_T075,Score 250 EC,2026-02,70,106395.59,3
Rajkot_T075,Score 250 EC,2026-03,8,5923.2,1
Rajkot_T075,Tilt 250 EC,2025-10,14,22134.21,5
Rajkot_T075,Tilt 250 EC,2025-11,31,46002.46,2
Rajkot_T075,Tilt 250 EC,2025-12,1,856.06,1
Rajkot_T075,Tilt 250 EC,2026-01,6,9817.26,1
Rajkot_T075,Tilt 250 EC,2026-02,19,28699.609999999997,5
Rajkot_T075,Tilt 250 EC,2026-03,28,46384.10999999999,4
Rajkot_T075,Topik 15 WP,2025-10,7,11593.89,1
Rajkot_T075,Topik 15 WP,2025-11,30,25510.870000000003,5
Rajkot_T075,Topik 15 WP,2025-12,179,293589.89999999997,2
Rajkot_T075,Topik 15 WP,2026-01,13,18907.89,4
Rajkot_T075,Topik 15 WP,2026-03,29,24736.039999999994,6
Rajkot_T078,Actara 25 WG,2025-10,6,6435.539999999999,1
Rajkot_T078,Actara 25 WG,2025-11,36,39532.740000000005,4
Rajkot_T078,Actara 25 WG,2025-12,17,15979.4,6
Rajkot_T078,Actara 25 WG,2026-01,10,15632.919999999998,5
Rajkot_T078,Actara 25 WG,2026-02,63,74592.51,2
Rajkot_T078,Actara 25 WG,2026-03,6,9663.91,2
Rajkot_T078,Alto 5 SC,2025-11,64,47858.92,4
Rajkot_T078,Alto 5 SC,2025-12,15,25968.9,1
Rajkot_T078,Alto 5 SC,2026-01,16,22625.690000000002,7
Rajkot_T078,Alto 5 SC,2026-02,19,20499.39,2
Rajkot_T078,Alto 5 SC,2026-03,8,3121.84,1
Rajkot_T078,Amistar 250 SC,2025-10,8,10156.21,3
Rajkot_T078,Amistar 250 SC,2025-11,6,6459.12,1
Rajkot_T078,Amistar 250 SC,2025-12,7,11721.64,1
Rajkot_T078,Amistar 250 SC,2026-01,75,94539.59,7
Rajkot_T078,Amistar 250 SC,2026-02,19,13864.300000000001,1
Rajkot_T078,Amistar 250 SC,2026-03,18,19078.250000000004,5
Rajkot_T078,Tilt 250 EC,2025-10,12,15576.88,2
Rajkot_T078,Tilt 250 EC,2025-11,30,42178.44,5
Rajkot_T078,Tilt 250 EC,2025-12,16,18400.96,2
Rajkot_T078,Tilt 250 EC,2026-01,16,26896.620000000003,2
Rajkot_T078,Tilt 250 EC,2026-02,129,135400.65,5
Rajkot_T078,Tilt 250 EC,2026-03,25,31717.289999999997,9
Rajkot_T079,Actara 25 WG,2025-10,91,57101.77,3
Rajkot_T079,Actara 25 WG,2025-11,1,1575.77,1
Rajkot_T079,Actara 25 WG,2025-12,22,19306.489999999998,4
Rajkot_T079,Actara 25 WG,2026-01,12,18869.38,5
Rajkot_T079,Actara 25 WG,2026-02,7,15019.130000000001,1
Rajkot_T079,Actara 25 WG,2026-03,4,2287.0,1
Rajkot_T079,Amistar 250 SC,2025-10,25,33056.18,7
Rajkot_T079,Amistar 250 SC,2025-11,38,51806.869999999995,6
Rajkot_T079,Amistar 250 SC,2025-12,14,13668.609999999999,8
Rajkot_T079,Amistar 250 SC,2026-01,1,863.78,1
Rajkot_T079,Amistar 250 SC,2026-02,26,23283.54,4
Rajkot_T079,Amistar 250 SC,2026-03,40,40433.46,3
Rajkot_T079,Cruiser 350 FS,2025-10,133,183186.67,4
Rajkot_T079,Cruiser 350 FS,2025-11,5,5861.950000000001,1
Rajkot_T079,Cruiser 350 FS,2025-12,115,144933.11000000002,5
Rajkot_T079,Cruiser 350 FS,2026-01,3,2978.74,3
Rajkot_T079,Cruiser 350 FS,2026-02,7,10612.17,4
Rajkot_T079,Cruiser 350 FS,2026-03,10,18480.8,1
Rajkot_T079,Kavach 75 WP,2025-10,113,203523.58000000002,2
Rajkot_T079,Kavach 75 WP,2025-11,8,14802.089999999998,5
Rajkot_T079,Kavach 75 WP,2025-12,5,5529.6,1
Rajkot_T079,Kavach 75 WP,2026-01,11,10226.7,1
Rajkot_T079,Kavach 75 WP,2026-02,7,7930.9400000000005,2
Rajkot_T079,Score 250 EC,2025-11,7,12368.25,2
Rajkot_T079,Score 250 EC,2025-12,19,20222.68,5
Rajkot_T079,Score 250 EC,2026-02,85,105741.75999999998,6
Rajkot_T079,Score 250 EC,2026-03,31,45587.36,6
Rajkot_T079,Tilt 250 EC,2025-10,24,32163.83,4
Rajkot_T079,Tilt 250 EC,2025-11,7,6694.460000000001,2
Rajkot_T079,Tilt 250 EC,2025-12,25,26386.760000000002,3
Rajkot_T079,Tilt 250 EC,2026-01,41,40903.909999999996,6
Rajkot_T079,Tilt 250 EC,2026-02,3,5573.3099999999995,1
Rajkot_T079,Tilt 250 EC,2026-03,3,2643.3500000000004,2
Rajkot_T079,Vibrance Integral,2025-10,86,110923.58,3
Rajkot_T079,Vibrance Integral,2025-11,98,102222.90000000001,6
Rajkot_T079,Vibrance Integral,2025-12,48,69181.77,7
Rajkot_T079,Vibrance Integral,2026-01,4,5354.93,3
Rajkot_T079,Vibrance Integral,2026-02,4,3439.4500000000003,2
Rajkot_T079,Vibrance Integral,2026-03,15,22205.64,5
Rajkot_T080,Movondo,2025-10,17,24189.06,4
Rajkot_T080,Movondo,2025-11,13,15903.94,4
Rajkot_T080,Movondo,2025-12,32,38403.7,3
Rajkot_T080,Movondo,2026-01,13,9349.57,4
Rajkot_T080,Movondo,2026-02,104,168491.36999999997,3
Rajkot_T080,Movondo,2026-03,2,1024.74,1
Rajkot_T080,Tilt 250 EC,2025-10,26,15440.34,3
Rajkot_T080,Tilt 250 EC,2025-11,25,42819.549999999996,2
Rajkot_T080,Tilt 250 EC,2025-12,228,374169.7499999999,5
Rajkot_T080,Tilt 250 EC,2026-01,16,26713.370000000003,2
Rajkot_T080,Tilt 250 EC,2026-02,41,76902.37,2
Rajkot_T080,Tilt 250 EC,2026-03,3,4493.42,2
Rajkot_T083,Actara 25 WG,2025-10,12,8860.14,3
Rajkot_T083,Actara 25 WG,2025-11,19,16161.0,3
Rajkot_T083,Actara 25 WG,2025-12,10,11813.08,2
Rajkot_T083,Actara 25 WG,2026-01,6,8041.4400000000005,1
Rajkot_T083,Actara 25 WG,2026-02,22,32601.57,6
Rajkot_T083,Actara 25 WG,2026-03,37,66689.04,4
Rajkot_T083,Alto 5 SC,2025-10,19,15002.66,3
Rajkot_T083,Alto 5 SC,2025-11,7,12140.72,2
Rajkot_T083,Alto 5 SC,2025-12,33,49483.259999999995,8
Rajkot_T083,Alto 5 SC,2026-01,22,15570.869999999999,5
Rajkot_T083,Alto 5 SC,2026-02,8,16621.04,1
Rajkot_T083,Alto 5 SC,2026-03,29,43224.15,2
Rajkot_T083,Kavach 75 WP,2025-10,13,22579.56,2
Rajkot_T083,Kavach 75 WP,2025-11,25,40608.36,6
Rajkot_T083,Kavach 75 WP,2025-12,32,30758.44,4
Rajkot_T083,Kavach 75 WP,2026-01,52,66511.76000000001,2
Rajkot_T083,Kavach 75 WP,2026-02,4,3295.88,1
Rajkot_T083,Kavach 75 WP,2026-03,3,3043.41,2
Rajkot_T083,Score 250 EC,2025-10,30,47552.43,4
Rajkot_T083,Score 250 EC,2025-11,5,5326.900000000001,1
Rajkot_T083,Score 250 EC,2025-12,3,5007.49,3
Rajkot_T083,Score 250 EC,2026-01,248,250567.55999999997,3
Rajkot_T083,Score 250 EC,2026-02,55,84897.32,4
Rajkot_T083,Tilt 250 EC,2025-10,80,67878.25,2
Rajkot_T083,Tilt 250 EC,2025-11,65,104713.47,3
Rajkot_T083,Tilt 250 EC,2025-12,19,20377.78,5
Rajkot_T083,Tilt 250 EC,2026-01,14,23592.620000000003,4
Rajkot_T083,Tilt 250 EC,2026-02,10,12765.28,2
Rajkot_T083,Topik 15 WP,2025-10,9,11029.44,2
Rajkot_T083,Topik 15 WP,2025-11,95,115881.99,6
Rajkot_T083,Topik 15 WP,2025-12,53,81388.73000000001,4
Rajkot_T083,Topik 15 WP,2026-01,2,2788.74,1
Rajkot_T083,Topik 15 WP,2026-02,16,29322.88,1
Rajkot_T083,Topik 15 WP,2026-03,14,14473.359999999997,3
Rajkot_T083,Vibrance Integral,2025-10,10,14738.15,3
Rajkot_T083,Vibrance Integral,2025-12,1,1239.85,1
Rajkot_T083,Vibrance Integral,2026-01,23,34854.78,2
Rajkot_T083,Vibrance Integral,2026-02,78,102536.29,6
Rajkot_T083,Vibrance Integral,2026-03,4,3186.19,2
Rajkot_T088,Actara 25 WG,2025-10,107,154327.64,12
Rajkot_T088,Actara 25 WG,2025-11,24,32853.08,7
Rajkot_T088,Actara 25 WG,2025-12,53,49960.53,15
Rajkot_T088,Actara 25 WG,2026-01,30,33572.54,9
Rajkot_T088,Actara 25 WG,2026-02,136,173135.25999999998,9
Rajkot_T088,Actara 25 WG,2026-03,22,19207.64,4
Rajkot_T088,Score 250 EC,2025-10,19,25845.260000000002,2
Rajkot_T088,Score 250 EC,2025-11,141,145516.22999999998,6
Rajkot_T088,Score 250 EC,2025-12,7,8236.41,1
Rajkot_T088,Score 250 EC,2026-01,31,34339.229999999996,3
Rajkot_T088,Score 250 EC,2026-02,19,26603.58,5
Rajkot_T088,Score 250 EC,2026-03,20,23431.6,5
Rajkot_T088,Topik 15 WP,2025-11,5,9096.05,1
Rajkot_T088,Topik 15 WP,2025-12,9,10381.84,3
Rajkot_T088,Topik 15 WP,2026-01,29,44179.61,7
Rajkot_T088,Topik 15 WP,2026-02,10,10542.04,4
Rajkot_T088,Topik 15 WP,2026-03,9,10614.15,1
Rajkot_T089,Alto 5 SC,2025-10,96,87205.66,3
Rajkot_T089,Alto 5 SC,2025-11,9,10199.02,3
Rajkot_T089,Alto 5 SC,2025-12,17,26961.45,3
Rajkot_T089,Alto 5 SC,2026-01,28,41461.75,4
Rajkot_T089,Alto 5 SC,2026-02,11,15729.130000000001,3
Rajkot_T089,Alto 5 SC,2026-03,16,27565.22,3
Rajkot_T089,Amistar 250 SC,2025-10,3,1407.75,1
Rajkot_T089,Amistar 250 SC,2025-11,164,174270.78000000003,6
Rajkot_T089,Amistar 250 SC,2025-12,11,13687.65,2
Rajkot_T089,Amistar 250 SC,2026-01,13,14763.54,5
Rajkot_T089,Amistar 250 SC,2026-02,23,30035.6,5
Rajkot_T089,Amistar 250 SC,2026-03,2,3098.18,1
Rajkot_T089,Kavach 75 WP,2025-10,11,13745.31,4
Rajkot_T089,Kavach 75 WP,2025-11,12,6575.18,3
Rajkot_T089,Kavach 75 WP,2025-12,103,123621.79000000001,3
Rajkot_T089,Kavach 75 WP,2026-01,33,30094.540000000005,5
Rajkot_T089,Kavach 75 WP,2026-02,14,18399.6,3
Rajkot_T089,Kavach 75 WP,2026-03,15,16179.119999999999,4
Rajkot_T089,Movondo,2025-10,59,46975.74,3
Rajkot_T089,Movondo,2025-11,24,26226.13,5
Rajkot_T089,Movondo,2025-12,106,188869.95,5
Rajkot_T089,Movondo,2026-01,27,38925.0,3
Rajkot_T089,Movondo,2026-02,20,26315.16,6
Rajkot_T089,Movondo,2026-03,16,31409.6,3
Rajkot_T089,Vibrance Integral,2025-10,78,123010.68,1
Rajkot_T089,Vibrance Integral,2025-11,32,35191.509999999995,9
Rajkot_T089,Vibrance Integral,2025-12,4,4474.79,2
Rajkot_T089,Vibrance Integral,2026-01,12,17622.710000000003,3
Rajkot_T089,Vibrance Integral,2026-02,10,11881.51,3
Rajkot_T089,Vibrance Integral,2026-03,11,8826.82,2
Rajkot_T090,Amistar 250 SC,2025-11,15,19151.59,5
Rajkot_T090,Amistar 250 SC,2025-12,197,263188.31,6
Rajkot_T090,Amistar 250 SC,2026-02,2,3869.95,2
Rajkot_T090,Amistar 250 SC,2026-03,28,30477.04,5
Rajkot_T090,Score 250 EC,2025-11,26,27112.95,4
Rajkot_T090,Score 250 EC,2025-12,8,11914.0,1
Rajkot_T090,Score 250 EC,2026-02,13,18611.25,4
Rajkot_T090,Score 250 EC,2026-03,199,286093.06,4
Rajkot_T091,Actara 25 WG,2025-10,17,30451.730000000003,3
Rajkot_T091,Actara 25 WG,2025-11,26,29272.19,4
Rajkot_T091,Actara 25 WG,2025-12,61,49693.7,3
Rajkot_T091,Actara 25 WG,2026-01,7,13878.69,1
Rajkot_T091,Actara 25 WG,2026-02,3,3378.93,1
Rajkot_T091,Actara 25 WG,2026-03,160,187584.28,5
Rajkot_T091,Kavach 75 WP,2025-10,10,13045.23,4
Rajkot_T091,Kavach 75 WP,2025-11,10,7825.110000000001,3
Rajkot_T091,Kavach 75 WP,2025-12,12,10703.64,1
Rajkot_T091,Kavach 75 WP,2026-01,182,288750.69,4
Rajkot_T091,Kavach 75 WP,2026-02,10,15149.65,3
Rajkot_T091,Kavach 75 WP,2026-03,9,14502.16,4
Rajkot_T091,Score 250 EC,2025-10,24,34164.439999999995,5
Rajkot_T091,Score 250 EC,2025-11,24,33816.0,3
Rajkot_T091,Score 250 EC,2025-12,22,32344.35,5
Rajkot_T091,Score 250 EC,2026-01,5,5208.76,4
Rajkot_T091,Score 250 EC,2026-02,17,25660.32,2
Rajkot_T091,Score 250 EC,2026-03,4,5709.32,2
Rajkot_T091,Tilt 250 EC,2025-10,28,39479.5,5
Rajkot_T091,Tilt 250 EC,2025-11,67,86036.32,3
Rajkot_T091,Tilt 250 EC,2025-12,10,13083.62,5
Rajkot_T091,Tilt 250 EC,2026-01,21,20219.29,4
Rajkot_T091,Tilt 250 EC,2026-02,23,35043.259999999995,1
Rajkot_T091,Tilt 250 EC,2026-03,11,9432.67,4
Rajkot_T092,Actara 25 WG,2025-10,13,12926.87,3
Rajkot_T092,Actara 25 WG,2025-11,11,20385.02,4
Rajkot_T092,Actara 25 WG,2025-12,25,49532.32,2
Rajkot_T092,Actara 25 WG,2026-01,15,32880.9,1
Rajkot_T092,Actara 25 WG,2026-02,19,14520.350000000002,6
Rajkot_T092,Actara 25 WG,2026-03,13,17763.57,4
Rajkot_T092,Movondo,2025-10,8,12465.6,1
Rajkot_T092,Movondo,2025-11,101,152672.06,2
Rajkot_T092,Movondo,2025-12,27,34428.280000000006,10
Rajkot_T092,Movondo,2026-02,49,84775.15000000001,5
Rajkot_T092,Movondo,2026-03,30,52333.7,2
Rajkot_T092,Tilt 250 EC,2025-10,178,199691.07999999996,6
Rajkot_T092,Tilt 250 EC,2025-11,26,44120.619999999995,5
Rajkot_T092,Tilt 250 EC,2025-12,9,11595.12,3
Rajkot_T092,Tilt 250 EC,2026-01,32,24755.14,3
Rajkot_T092,Tilt 250 EC,2026-02,12,6472.200000000001,1
Rajkot_T094,Actara 25 WG,2025-10,7,8190.37,3
Rajkot_T094,Actara 25 WG,2025-11,1,1099.88,1
Rajkot_T094,Actara 25 WG,2025-12,6,8170.619999999999,3
Rajkot_T094,Actara 25 WG,2026-01,28,27307.79,3
Rajkot_T094,Actara 25 WG,2026-02,9,8655.86,2
Rajkot_T094,Actara 25 WG,2026-03,19,15805.58,2
Rajkot_T094,Alto 5 SC,2025-10,160,173165.96999999997,9
Rajkot_T094,Alto 5 SC,2025-11,88,118950.83,14
Rajkot_T094,Alto 5 SC,2025-12,56,64119.5,14
Rajkot_T094,Alto 5 SC,2026-01,70,81641.56999999999,14
Rajkot_T094,Alto 5 SC,2026-02,186,354264.36,10
Rajkot_T094,Alto 5 SC,2026-03,53,70039.28,6
Rajkot_T094,Amistar 250 SC,2025-10,70,33500.95,2
Rajkot_T094,Amistar 250 SC,2025-11,8,17539.44,1
Rajkot_T094,Amistar 250 SC,2025-12,16,12755.939999999999,2
Rajkot_T094,Amistar 250 SC,2026-01,6,4278.02,3
Rajkot_T094,Amistar 250 SC,2026-02,23,32728.68,9
Rajkot_T094,Amistar 250 SC,2026-03,7,4316.6,2
Rajkot_T094,Score 250 EC,2025-10,15,13687.08,5
Rajkot_T094,Score 250 EC,2025-11,39,41977.53,6
Rajkot_T094,Score 250 EC,2025-12,43,45900.92999999999,5
Rajkot_T094,Score 250 EC,2026-01,18,14497.27,4
Rajkot_T094,Score 250 EC,2026-02,2,3157.92,1
Rajkot_T094,Topik 15 WP,2025-11,24,24156.670000000002,4
Rajkot_T094,Topik 15 WP,2025-12,162,298386.36000000004,4
Rajkot_T094,Topik 15 WP,2026-01,14,14676.43,4
Rajkot_T094,Topik 15 WP,2026-02,15,7757.23,2
Rajkot_T094,Topik 15 WP,2026-03,89,54034.689999999995,3
Rajkot_T094,Vertimec 1.8 EC,2025-10,31,30895.42,7
Rajkot_T094,Vertimec 1.8 EC,2025-11,35,51180.8,7
Rajkot_T094,Vertimec 1.8 EC,2025-12,22,21874.31,5
Rajkot_T094,Vertimec 1.8 EC,2026-01,25,31201.93,9
Rajkot_T094,Vertimec 1.8 EC,2026-02,19,19199.660000000003,5
Rajkot_T094,Vertimec 1.8 EC,2026-03,31,56563.13,3
Rajkot_T094,Vibrance Integral,2025-10,15,16117.960000000001,6
Rajkot_T094,Vibrance Integral,2025-11,12,12504.920000000002,4
Rajkot_T094,Vibrance Integral,2025-12,79,135133.63,9
Rajkot_T094,Vibrance Integral,2026-01,15,23392.420000000002,5
Rajkot_T094,Vibrance Integral,2026-02,15,15152.02,3
Rajkot_T094,Vibrance Integral,2026-03,12,19865.56,3
Rajkot_T096,Kavach 75 WP,2025-10,35,40629.16,4
Rajkot_T096,Kavach 75 WP,2025-11,167,300578.74000000005,3
Rajkot_T096,Kavach 75 WP,2025-12,22,27052.34,5
Rajkot_T096,Kavach 75 WP,2026-01,25,41660.33,3
Rajkot_T096,Kavach 75 WP,2026-02,90,143974.66,2
Rajkot_T096,Kavach 75 WP,2026-03,10,11527.210000000001,3
Rajkot_T096,Vertimec 1.8 EC,2025-10,1,1047.26,1
Rajkot_T096,Vertimec 1.8 EC,2025-11,24,29708.9,3
Rajkot_T096,Vertimec 1.8 EC,2025-12,12,11262.04,3
Rajkot_T096,Vertimec 1.8 EC,2026-01,7,4630.849999999999,1
Rajkot_T096,Vertimec 1.8 EC,2026-02,161,188165.37999999998,6
Rajkot_T096,Vertimec 1.8 EC,2026-03,28,61410.44,1
Rajkot_T098,Movondo,2025-10,19,32033.800000000003,2
Rajkot_T098,Movondo,2025-11,12,21983.2,2
Rajkot_T098,Movondo,2025-12,1,1359.02,1
Rajkot_T098,Movondo,2026-01,7,11104.04,4
Rajkot_T098,Movondo,2026-02,38,33212.48,5
Rajkot_T098,Movondo,2026-03,57,81067.72,3
Rajkot_T098,Tilt 250 EC,2025-10,5,10632.449999999999,1
Rajkot_T098,Tilt 250 EC,2025-11,66,142051.08000000002,4
Rajkot_T098,Tilt 250 EC,2025-12,3,4855.92,1
Rajkot_T098,Tilt 250 EC,2026-01,7,4312.63,1
Rajkot_T098,Tilt 250 EC,2026-02,31,40525.94,4
Rajkot_T098,Tilt 250 EC,2026-03,10,16441.32,2
Rajkot_T098,Topik 15 WP,2025-10,11,16699.65,2
Rajkot_T098,Topik 15 WP,2025-11,6,11889.46,2
Rajkot_T098,Topik 15 WP,2025-12,13,18767.379999999997,6
Rajkot_T098,Topik 15 WP,2026-02,22,35379.22,2
Rajkot_T098,Topik 15 WP,2026-03,22,13596.74,4
Rajkot_T099,Amistar 250 SC,2025-10,39,44891.96,7
Rajkot_T099,Amistar 250 SC,2025-11,32,32508.940000000002,12
Rajkot_T099,Amistar 250 SC,2025-12,22,31679.13,5
Rajkot_T099,Amistar 250 SC,2026-01,53,75922.31000000001,6
Rajkot_T099,Amistar 250 SC,2026-02,53,63416.51,12
Rajkot_T099,Amistar 250 SC,2026-03,43,66446.25,8
Rajkot_T099,Axial 50 EC,2025-10,18,29273.11,6
Rajkot_T099,Axial 50 EC,2025-11,8,3577.68,1
Rajkot_T099,Axial 50 EC,2025-12,139,79883.36,2
Rajkot_T099,Axial 50 EC,2026-01,18,23619.72,2
Rajkot_T099,Axial 50 EC,2026-02,22,18739.34,4
Rajkot_T099,Axial 50 EC,2026-03,17,11517.33,1
Rajkot_T099,Cruiser 350 FS,2025-10,6,10258.18,3
Rajkot_T099,Cruiser 350 FS,2025-11,22,26827.0,2
Rajkot_T099,Cruiser 350 FS,2025-12,2,3261.82,1
Rajkot_T099,Cruiser 350 FS,2026-01,8,11400.88,1
Rajkot_T099,Cruiser 350 FS,2026-02,15,13631.68,6
Rajkot_T099,Cruiser 350 FS,2026-03,21,21992.46,2
Rajkot_T099,Kavach 75 WP,2025-10,8,7481.9,2
Rajkot_T099,Kavach 75 WP,2025-11,8,14198.88,1
Rajkot_T099,Kavach 75 WP,2025-12,29,38379.47,2
Rajkot_T099,Kavach 75 WP,2026-01,23,24912.09,7
Rajkot_T099,Kavach 75 WP,2026-02,12,20349.39,5
Rajkot_T099,Kavach 75 WP,2026-03,15,16127.43,6
Rajkot_T099,Movondo,2025-10,17,24019.05,4
Rajkot_T099,Movondo,2025-11,6,3558.6099999999997,2
Rajkot_T099,Movondo,2025-12,33,47892.29,2
Rajkot_T099,Movondo,2026-01,15,21673.66,5
Rajkot_T099,Movondo,2026-02,91,47243.38999999999,2
Rajkot_T099,Movondo,2026-03,8,14353.69,4
Rajkot_T099,Score 250 EC,2025-10,11,6207.76,3
Rajkot_T099,Score 250 EC,2025-11,27,41631.82,6
Rajkot_T099,Score 250 EC,2025-12,8,10265.449999999999,4
Rajkot_T099,Score 250 EC,2026-01,2,1857.45,2
Rajkot_T099,Score 250 EC,2026-02,7,9354.75,3
Rajkot_T099,Score 250 EC,2026-03,158,316553.64,4
Rajkot_T099,Vibrance Integral,2025-10,120,144678.8,12
Rajkot_T099,Vibrance Integral,2025-11,29,50492.84999999999,4
Rajkot_T099,Vibrance Integral,2025-12,169,262677.31,5
Rajkot_T099,Vibrance Integral,2026-01,22,36495.52,4
Rajkot_T099,Vibrance Integral,2026-02,28,45835.64,8
Rajkot_T099,Vibrance Integral,2026-03,25,31713.719999999998,10
Rajkot_T100,Actara 25 WG,2025-10,23,27276.68,3
Rajkot_T100,Actara 25 WG,2025-11,58,75913.59999999999,4
Rajkot_T100,Actara 25 WG,2025-12,8,14927.849999999999,3
Rajkot_T100,Actara 25 WG,2026-01,12,13818.29,4
Rajkot_T100,Actara 25 WG,2026-02,37,48128.66,4
Rajkot_T100,Actara 25 WG,2026-03,39,75747.91,3
Rajkot_T100,Topik 15 WP,2025-10,9,9964.560000000001,3
Rajkot_T100,Topik 15 WP,2025-11,115,170752.83000000002,7
Rajkot_T100,Topik 15 WP,2025-12,29,51545.62,3
Rajkot_T100,Topik 15 WP,2026-01,22,24087.02,3
Rajkot_T100,Topik 15 WP,2026-02,29,39760.37,2
Rajkot_T100,Topik 15 WP,2026-03,11,14215.53,4
Rajkot_T101,Actara 25 WG,2025-11,207,246952.37,7
Rajkot_T101,Actara 25 WG,2025-12,6,5483.09,4
Rajkot_T101,Actara 25 WG,2026-01,42,70966.62000000001,2
Rajkot_T101,Actara 25 WG,2026-02,20,21233.379999999997,2
Rajkot_T101,Actara 25 WG,2026-03,7,8831.54,3
Rajkot_T101,Amistar 250 SC,2025-10,8,13164.0,1
Rajkot_T101,Amistar 250 SC,2025-11,12,14725.02,2
Rajkot_T101,Amistar 250 SC,2025-12,18,20077.15,4
Rajkot_T101,Amistar 250 SC,2026-01,18,28276.93,4
